what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849044085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849071202
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333849072641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849073101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849075789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333849089957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849099556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849105031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333849125200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333849126911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849127442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849129862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333849132227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849137289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333849139355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333849150012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333849150928
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333849154466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849154839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849181781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849182817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849264409
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333849264540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849265027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849269687
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333849273268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849273689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849281112
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333849292762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849293180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849306638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849316122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333849358484
