what,kind,bundleId,bundleVersion,description,time
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333999872486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999874997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999877444
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333999879749
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333999885485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999888293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999907116
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333999908192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333999909459
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333999910397
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333999916707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999920893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999938871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333999943561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333999945296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333999948191
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333999948650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999954799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999967257
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333999968402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999970749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333999995469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333999997530
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333999998668
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1334000006326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334000008989
