what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497078218
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333497079743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497085416
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333497119883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497120333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497128973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497153337
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333497154466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497154814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497162322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497163503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497163768
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1333497167281
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333497167341
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333497177307
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1333497181479
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333497181535
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333497185846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497193518
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333497195597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497195952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497203138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497204161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497209848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497217915
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333497223717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497224145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497239827
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333497241267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497241807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497250306
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1333497261215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497268816
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333497269925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497270297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497285993
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333497287697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497288207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497296804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497320881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497322728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497323063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497331622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497348966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497350244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497350330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497378936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497380982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497414673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333497428490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333497434188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497435441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497442884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497450824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333497453127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333497458414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333497460496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333497465801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497478482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497522046
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333497553365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497553705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333497569312
