what,kind,bundleId,bundleVersion,description,time
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333237642309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237642804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237704062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237708218
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333237710831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237711176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237721864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237742348
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333237743432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237743803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237754097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237761729
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333237762823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237763250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237773698
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1333237779294
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1333237781053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237795543
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333237796487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237796808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237807347
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333237808678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237809137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237840980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237844665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333237848205
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333237849703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237850024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237860220
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333237862128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333237862584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333238011798
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238032699
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238032895
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238033078
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238033247
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238034599
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238034810
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238034983
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238035167
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238035335
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238035510
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238035686
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238035871
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238036087
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238036247
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238036446
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238036639
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333238036847
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1333238045695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333238046253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333238063306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333238065393
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333238065447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333238067995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239549163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239553894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239581543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333239584770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239595271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333239602431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333239606160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333239610727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333239614869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239615363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239621347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239742841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239749716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239757856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239765544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333239792919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333239794725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239795325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239797967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239807565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239818099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239821148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333239827735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333239833319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239848067
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333239850814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239851117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239861758
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333239865797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239866351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239898707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239935498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333239938520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333239944799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333239946870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239949728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333239959885
